,0
657,lowest
658,poverty
659,rates
660,20
661,years
662,lowest
663,african
664,american
665,hispanic
666,unemployment
667,rates
668,record
669,first
670,back
671,back
672,surpluses
673,42
674,years
675,next
676,month
677,america
678,achieve
679,longest
680,period
681,economic
682,growth
683,entire
684,history
685,built
686,new
687,economy
688,economic
689,revolution
690,matched
691,revival
692,american
693,spirit
694,crime
695,20
696,percent
697,lowest
698,level
699,25
700,years
701,teen
702,births
703,seven
704,years
705,row
706,adoptions
707,30
708,percent
709,welfare
710,rolls
711,cut
712,half
713,lowest
714,levels
715,30
716,years
717,fellow
718,americans
719,state
720,union
721,strongest
722,ever
723,always
724,real
725,credit
726,belongs
727,american
728,people
729,gratitude
730,also
731,goes
732,chamber
733,worked
734,us
735,put
736,progress
737,partisanship
738,eight
739,years
740,ago
741,clear
742,americans
743,would
744,much
745,celebrate
746,year
747,2000
748,nation
749,gripped
750,economic
751,distress
752,social
753,decline
754,political
755,gridlock
756,title
757,best
758,selling
759,book
760,asked
761,america
762,went
763,wrong
764,best
765,traditions
766,nation
767,americans
768,determined
769,set
770,things
771,right
772,restored
773,vital
774,center
775,replacing
776,outmoded
777,ideologies
778,new
779,vision
780,anchored
781,basic
782,enduring
783,values
784,opportunity
785,responsibility
786,community
787,americans
788,reinvented
789,government
790,transforming
791,catalyst
792,new
793,ideas
794,stress
795,opportunity
796,responsibility
797,give
798,people
799,tools
800,need
801,solve
802,problems
803,smallest
804,federal
805,work
806,force
807,40
808,years
809,turned
810,record
811,deficits
812,record
813,surpluses
814,doubled
815,investment
816,education
817,cut
818,crime
819,100
820,000
821,community
822,police
823,brady
824,law
825,kept
826,guns
827,hands
828,half
829,million
830,criminals
831,ended
832,welfare
833,knew
834,requiring
835,work
836,protecting
837,health
838,care
839,nutrition
840,children
841,investing
842,child
843,care
844,transportation
845,housing
846,help
847,parents
848,go
849,work
850,helped
851,parents
852,succeed
853,home
854,work
855,family
856,leave
857,20
858,million
859,americans
860,used
861,care
862,newborn
863,child
864,sick
865,loved
866,one
867,engaged
868,150
869,000
870,young
871,americans
872,citizen
873,service
874,americorps
875,helping
876,earn
877,money
878,college
879,1992
880,roadmap
881,today
882,results
883,even
884,important
885,america
886,confidence
887,dream
888,big
889,dreams
890,must
891,let
892,confidence
893,drift
894,complacency
895,us
896,judged
897,dreams
898,deeds
899,pass
900,children
901,score
902,held
903,high
904,standard
905,indeed
906,chance
907,good
908,great
909,fellow
910,americans
911,crossed
912,bridge
913,built
914,21st
915,century
916,must
917,shape
918,21st
919,century
920,american
921,revolution
922,opportunity
923,responsibility
924,community
925,must
926,beginning
927,new
928,nation
929,dawn
930,last
931,century
932,theodore
933,roosevelt
934,said
935,one
936,characteristic
937,essential
938,foresight
939,growing
940,nation
941,future
942,takes
943,long
944,look
945,ahead
946,tonight
947,let
948,us
949,take
950,long
951,look
952,ahead
953,set
954,great
955,goals
956,nation
957,21st
958,century
959,america
960,let
961,us
962,pledge
963,things
964,every
965,child
966,begin
967,school
968,ready
969,learn
970,graduate
971,ready
972,succeed
973,every
974,family
975,able
976,succeed
977,home
978,work
979,child
980,raised
981,poverty
982,meet
983,challenge
984,aging
985,america
986,assure
987,quality
988,affordable
989,health
990,care
991,last
992,americans
993,make
994,america
995,safest
996,big
997,country
998,earth
999,pay
1000,national
1001,debt
1002,first
1003,time
1004,since
1005,1835
1006,bring
1007,prosperity
1008,every
1009,american
1010,community
1011,reverse
1012,course
1013,climate
1014,change
1015,leave
1016,safer
1017,cleaner
1018,planet
1019,america
1020,lead
1021,world
1022,toward
1023,shared
1024,peace
1025,prosperity
1026,far
1027,frontiers
1028,science
1029,technology
1030,become
1031,last
1032,founders
1033,pledged
1034,us
1035,long
1036,ago
1037,white
1038,house
1039,correction
1040,one
1041,nation
1042,god
1043,indivisible
1044,liberty
1045,justice
1046,great
1047,goals
1048,worthy
1049,great
1050,nation
1051,reach
1052,year
1053,even
1054,decade
1055,reach
1056,let
1057,us
1058,remember
1059,first
1060,american
1061,revolution
1062,single
1063,shot
1064,continent
1065,settled
1066,single
1067,year
1068,lesson
1069,history
1070,lesson
1071,last
1072,seven
1073,years
1074,great
1075,goals
1076,reached
1077,step
1078,step
1079,always
1080,building
1081,progress
1082,always
1083,gaining
1084,ground
1085,course
1086,gain
1087,ground
1088,standing
1089,still
1090,long
1091,congress
1092,standing
1093,still
1094,pressing
1095,national
1096,priorities
1097,let
1098,begin
1099,tonight
1100,i
1101,ask
1102,pass
1103,real
1104,patients
1105,bill
1106,rights
1107,i
1108,ask
1109,pass
1110,common
1111,sense
1112,gun
1113,safety
1114,legislation
1115,i
1116,ask
1117,pass
1118,campaign
1119,finance
1120,reform
1121,i
1122,ask
1123,vote
1124,judicial
1125,nominations
1126,important
1127,appointees
1128,i
1129,ask
1130,i
1131,implore
1132,raise
1133,minimum
1134,wage
1135,two
1136,years
1137,ago
1138,let
1139,try
1140,balance
1141,seesaw
1142,laughter
1143,two
1144,years
1145,ago
1146,reached
1147,across
1148,party
1149,lines
1150,reach
1151,first
1152,balanced
1153,budget
1154,i
1155,asked
1156,meet
1157,responsibility
1158,next
1159,generation
1160,maintaining
1161,fiscal
1162,discipline
1163,refused
1164,stray
1165,path
1166,something
1167,would
1168,seemed
1169,unimaginable
1170,seven
1171,years
1172,ago
1173,actually
1174,paying
1175,national
1176,debt
1177,stay
1178,path
1179,pay
1180,debt
1181,entirely
1182,13
1183,years
1184,make
1185,america
1186,debt
1187,free
1188,first
1189,time
1190,since
1191,andrew
1192,jackson
1193,president
1194,1835
1195,1993
1196,began
1197,put
1198,fiscal
1199,house
1200,order
1201,deficit
1202,reduction
1203,act
1204,remember
1205,passages
1206,houses
1207,single
1208,vote
1209,former
1210,colleague
1211,first
1212,secretary
1213,treasury
1214,led
1215,effort
1216,sparked
1217,long
1218,boom
1219,us
1220,tonight
1221,lloyd
1222,bentsen
1223,served
1224,america
1225,well
1226,thank
1227,beyond
1228,paying
1229,debt
1230,must
1231,ensure
1232,benefits
1233,debt
1234,reduction
1235,go
1236,preserving
1237,two
1238,important
1239,guarantees
1240,make
1241,every
1242,american
1243,social
1244,security
1245,medicare
1246,tonight
1247,i
1248,ask
1249,work
1250,make
1251,bipartisan
1252,downpayment
1253,social
1254,security
1255,reform
1256,crediting
1257,interest
1258,savings
1259,debt
1260,reduction
1261,social
1262,security
1263,trust
1264,fund
1265,strong
1266,sound
1267,next
1268,50
1269,years
1270,start
1271,journey
1272,must
1273,also
1274,take
1275,right
1276,steps
1277,toward
1278,reaching
1279,great
1280,goals
1281,first
1282,foremost
1283,need
1284,21st
1285,century
1286,revolution
1287,education
1288,guided
1289,faith
1290,every
1291,single
1292,child
1293,learn
1294,education
1295,important
1296,ever
1297,ever
1298,key
1299,children
1300,future
1301,must
1302,make
1303,sure
1304,children
1305,key
1306,means
1307,quality
1308,preschool
1309,school
1310,best
1311,trained
1312,teachers
1313,classroom
1314,college
1315,opportunities
1316,children
1317,seven
1318,years
1319,worked
1320,hard
1321,improve
1322,schools
1323,opportunity
1324,responsibility
1325,investing
1326,demanding
1327,turn
1328,reading
1329,math
1330,college
1331,entrance
1332,scores
1333,impressive
1334,gains
1335,schools
1336,poor
1337,neighborhoods
1338,successful
1339,schools
1340,followed
1341,proven
1342,formula
1343,higher
1344,standards
1345,accountability
1346,extra
1347,help
1348,children
1349,need
1350,get
1351,reach
1352,standards
1353,i
1354,sent
1355,congress
1356,reform
1357,plan
1358,based
1359,formula
1360,holds
1361,states
1362,school
1363,districts
1364,accountable
1365,progress
1366,rewards
1367,results
1368,year
1369,national
1370,government
1371,invests
1372,15
1373,billion
1374,schools
1375,time
1376,support
1377,works
1378,stop
1379,supporting
1380,demand
1381,schools
1382,also
1383,invest
1384,schools
1385,let
1386,double
1387,investment
1388,help
1389,states
1390,districts
1391,turn
1392,around
1393,worst
1394,performing
1395,schools
1396,shut
1397,let
1398,double
1399,investments
1400,school
1401,summer
1402,school
1403,programs
1404,boost
1405,achievement
1406,keep
1407,people
1408,streets
1409,trouble
1410,give
1411,every
1412,single
1413,child
1414,every
1415,failing
1416,school
1417,america
1418,everyone
1419,chance
1420,meet
1421,high
1422,standards
1423,since
1424,1993
1425,nearly
1426,doubled
1427,investment
1428,head
1429,start
1430,improved
1431,quality
1432,tonight
1433,i
1434,ask
1435,another
1436,1
1437,billion
1438,head
1439,start
1440,largest
1441,increase
1442,history
1443,program
1444,know
1445,children
1446,learn
1447,best
1448,smaller
1449,classes
1450,good
1451,teachers
1452,two
1453,years
1454,row
1455,congress
1456,supported
1457,plan
1458,hire
1459,100
1460,000
1461,new
1462,qualified
1463,teachers
1464,lower
1465,class
1466,size
1467,early
1468,grades
1469,i
1470,thank
1471,i
1472,ask
1473,make
1474,three
1475,row
1476,make
1477,sure
1478,teachers
1479,know
1480,subjects
1481,teach
1482,tonight
1483,i
1484,propose
1485,new
1486,teacher
1487,quality
1488,initiative
1489,recruit
1490,talented
1491,people
1492,classroom
1493,reward
1494,good
1495,teachers
1496,staying
1497,give
1498,teachers
1499,training
1500,need
1501,know
1502,charter
1503,schools
1504,provide
1505,real
1506,public
1507,school
1508,choice
1509,i
1510,became
1511,president
1512,one
1513,independent
1514,public
1515,charter
1516,school
1517,america
1518,today
1519,thanks
1520,1
1521,700
1522,i
1523,ask
1524,help
1525,us
1526,meet
1527,goal
1528,3
1529,000
1530,charter
1531,schools
1532,next
1533,year
1534,know
1535,must
1536,connect
1537,classrooms
1538,internet
1539,getting
1540,1994
1541,3
1542,percent
1543,classrooms
1544,connected
1545,today
1546,help
1547,vice
1548,president
1549,e
1550,rate
1551,program
1552,half
1553,90
1554,percent
1555,schools
1556,least
1557,one
1558,internet
1559,connection
1560,cannot
1561,finish
1562,job
1563,third
1564,schools
1565,serious
1566,disrepair
1567,many
1568,walls
1569,wires
1570,old
1571,old
1572,internet
1573,tonight
1574,i
1575,propose
1576,help
1577,5
1578,000
1579,schools
1580,year
1581,make
1582,immediate
1583,urgent
1584,repairs
1585,help
1586,build
1587,modernize
1588,6
1589,000
1590,get
1591,students
1592,trailers
1593,high
1594,tech
1595,classrooms
1596,i
1597,ask
1598,help
1599,double
1600,bipartisan
1601,gear
1602,program
1603,provides
1604,mentors
1605,disadvantaged
1606,young
1607,people
1608,double
1609,provide
1610,mentors
1611,1
1612,4
1613,million
1614,let
1615,also
1616,offer
1617,kids
1618,disadvantaged
1619,backgrounds
1620,chance
1621,take
1622,college
1623,test
1624,prep
1625,courses
1626,wealthier
1627,students
1628,use
1629,boost
1630,test
1631,scores
1632,make
1633,american
1634,dream
1635,achievable
1636,must
1637,make
1638,college
1639,affordable
1640,seven
1641,years
1642,bipartisan
1643,basis
1644,taken
1645,action
1646,toward
1647,goal
1648,larger
1649,pell
1650,grants
1651,affordable
1652,student
1653,loans
1654,education
1655,iras
1656,hope
1657,scholarships
1658,already
1659,benefited
1660,five
1661,million
1662,young
1663,people
1664,67
1665,percent
1666,high
1667,school
1668,graduates
1669,going
1670,college
1671,10
1672,percent
1673,since
1674,1993
1675,yet
1676,millions
1677,families
1678,still
1679,strain
1680,pay
1681,college
1682,tuition
1683,need
1684,help
1685,i
1686,propose
1687,landmark
1688,30
1689,billion
1690,college
1691,opportunity
1692,tax
1693,cut
1694,middle
1695,class
1696,tax
1697,deduction
1698,10
1699,000
1700,college
1701,tuition
1702,costs
1703,previous
1704,actions
1705,congress
1706,already
1707,made
1708,two
1709,years
1710,college
1711,affordable
1712,time
1713,make
1714,four
1715,years
1716,college
1717,affordable
1718,take
1719,steps
1720,move
1721,long
1722,way
1723,toward
1724,making
1725,sure
1726,every
1727,child
1728,starts
1729,school
1730,ready
1731,learn
1732,graduates
1733,ready
1734,succeed
1735,also
1736,need
1737,21st
1738,century
1739,revolution
1740,reward
1741,work
1742,strengthen
1743,families
1744,giving
1745,every
1746,parent
1747,tools
1748,succeed
1749,work
1750,important
1751,work
1752,raising
1753,children
1754,means
1755,making
1756,sure
1757,every
1758,family
1759,health
1760,care
1761,support
1762,care
1763,aging
1764,parents
1765,tools
1766,bring
1767,children
1768,right
1769,child
1770,grows
1771,poverty
1772,first
1773,days
1774,president
1775,worked
1776,give
1777,families
1778,better
1779,access
1780,better
1781,health
1782,care
1783,1997
1784,passed
1785,children
1786,health
1787,insurance
1788,program
1789,chip
1790,workers
1791,coverage
1792,employers
1793,least
1794,get
1795,children
1796,far
1797,enrolled
1798,two
1799,million
1800,children
1801,well
1802,way
1803,goal
1804,five
1805,million
1806,still
1807,40
1808,million
1809,fellow
1810,americans
1811,without
1812,health
1813,insurance
1814,1993
1815,tonight
1816,i
1817,propose
1818,follow
1819,vice
1820,president
1821,gore
1822,suggestion
1823,make
1824,low
1825,income
1826,parents
1827,eligible
1828,insurance
1829,covers
1830,children
1831,together
1832,children
1833,initiative
1834,think
1835,together
1836,children
1837,initiative
1838,action
1839,would
1840,enable
1841,us
1842,cover
1843,nearly
1844,quarter
1845,uninsured
1846,people
1847,america
1848,i
1849,want
1850,ask
1851,let
1852,people
1853,ages
1854,55
1855,65
1856,fastest
1857,growing
1858,group
1859,uninsured
1860,buy
1861,medicare
1862,year
1863,i
1864,propose
1865,give
1866,tax
1867,credit
1868,make
1869,choice
1870,affordable
1871,one
1872,i
1873,hope
1874,support
1875,well
1876,baby
1877,boomers
1878,retire
1879,medicare
1880,faced
1881,caring
1882,twice
1883,many
1884,citizens
1885,yet
1886,far
1887,ready
1888,generation
1889,must
1890,ask
1891,children
1892,generation
1893,shoulder
1894,burden
1895,simply
1896,must
1897,act
1898,strengthen
1899,modernize
1900,medicare
1901,budget
1902,includes
1903,comprehensive
1904,plan
1905,reform
1906,medicare
1907,make
1908,efficient
1909,competitive
1910,dedicates
1911,nearly
1912,400
1913,billion
1914,budget
1915,surplus
1916,keep
1917,medicare
1918,solvent
1919,past
1920,2025
1921,long
1922,last
1923,also
1924,provides
1925,funds
1926,give
1927,every
1928,senior
1929,voluntary
1930,choice
1931,affordable
1932,coverage
1933,prescription
1934,drugs
