,0
719,for
720,dangerous
721,drug
722,crimes
723,last
724,year
725,the
726,department
727,of
728,justice
729,prosecuted
730,more
731,than
732,3
733,000
734,defendants
735,in
736,cases
737,involving
738,opioid
739,all
740,of
741,the
742,trafficking
743,and
744,the
745,related
746,crimes
747,3
748,000
749,cases
750,including
751,a
752,pharmacist
753,a
754,physician
755,s
756,assistant
757,and
758,an
759,opioid
760,trafficker
761,each
762,charged
763,with
764,committing
765,serious
766,drug
767,crimes
768,in
769,new
770,hampshire
771,whether
772,you
773,are
774,a
775,dealer
776,or
777,doctor
778,or
779,trafficker
780,or
781,a
782,manufacturer
783,if
784,you
785,break
786,the
787,law
788,and
789,illegally
790,peddle
791,these
792,deadly
793,poisons
794,we
795,will
796,find
797,you
798,we
799,will
800,arrest
801,you
802,and
803,we
804,will
805,hold
806,you
807,accountable
808,applause
809,thank
810,you
811,here
812,in
813,new
814,hampshire
815,i
816,applaud
817,all
818,of
819,the
820,drug
821,enforcement
822,agents
823,and
824,law
825,enforcement
826,officers
827,who
828,recently
829,coordinated
830,operation
831,granite
832,shield
833,an
834,18
835,hour
836,enforcement
837,action
838,targeting
839,drug
840,traffickers
841,that
842,resulted
843,in
844,the
845,arrest
846,of
847,151
848,people
849,these
850,are
851,terrible
852,people
853,and
854,we
855,have
856,to
857,get
858,tough
859,on
860,those
861,people
862,because
863,we
864,can
865,have
866,all
867,the
868,blue
869,ribbon
870,committees
871,we
872,want
873,but
874,if
875,we
876,don
877,t
878,get
879,tough
880,on
881,the
882,drug
883,dealers
884,we
885,re
886,wasting
887,our
888,time
889,just
890,remember
891,that
892,we
893,re
894,wasting
895,our
896,time
897,and
898,that
899,toughness
900,includes
901,the
902,death
903,penalty
904,applause
905,you
906,know
907,it
908,s
909,an
910,amazing
911,thing
912,some
913,of
914,these
915,drug
916,dealers
917,will
918,kill
919,thousands
920,of
921,people
922,during
923,their
924,lifetime
925,thousands
926,of
927,people
928,and
929,destroy
930,many
931,more
932,lives
933,than
934,that
935,but
936,they
937,will
938,kill
939,thousands
940,of
941,people
942,during
943,their
944,lifetime
945,and
946,they
947,ll
948,get
949,caught
950,and
951,they
952,ll
953,get
954,30
955,days
956,in
957,jail
958,or
959,they
960,ll
961,go
962,away
963,for
964,a
965,year
966,or
967,they
968,ll
969,be
970,fined
971,and
972,yet
973,if
974,you
975,kill
976,one
977,person
978,you
979,get
980,the
981,death
982,penalty
983,or
984,you
985,go
986,to
987,jail
988,for
989,life
990,so
991,if
992,we
993,re
994,not
995,going
996,to
997,get
998,tough
999,on
1000,the
1001,drug
1002,dealers
1003,who
1004,kills
1005,thousands
1006,of
1007,people
1008,and
1009,destroy
1010,so
1011,many
1012,people
1013,s
1014,lives
1015,we
1016,are
1017,just
1018,doing
1019,the
1020,wrong
1021,thing
1022,we
1023,have
1024,got
1025,to
1026,get
1027,tough
1028,this
1029,isn
1030,t
1031,about
1032,nice
1033,anymore
1034,this
1035,isn
1036,t
1037,about
1038,committees
1039,this
1040,isn
1041,t
1042,about
1043,let
1044,s
1045,get
1046,everybody
1047,and
1048,have
1049,dinners
1050,and
1051,let
1052,s
1053,have
1054,everybody
1055,go
1056,to
1057,a
1058,blue
1059,ribbon
1060,committee
1061,and
1062,everybody
1063,gets
1064,a
1065,medal
1066,for
1067,frankly
1068,talking
1069,and
1070,doing
1071,nothing
1072,this
1073,is
1074,about
1075,winning
1076,a
1077,very
1078,very
1079,tough
1080,problem
1081,and
1082,if
1083,we
1084,don
1085,t
1086,get
1087,very
1088,tough
1089,on
1090,these
1091,dealers
1092,it
1093,s
1094,not
1095,going
1096,to
1097,happen
