,0
685,bar
686,examiner
687,said
688,got
689,let
690,guy
691,think
692,someone
693,dear
694,us
695,dies
696,think
697,lose
698,election
699,think
700,suffer
701,defeat
702,ended
703,think
704,r
705,said
706,light
707,left
708,life
709,forever
710,true
711,beginning
712,always
713,young
714,must
715,know
716,old
717,must
718,know
719,must
720,always
721,sustain
722,us
723,greatness
724,comes
725,things
726,go
727,always
728,good
729,greatness
730,comes
731,really
732,tested
733,take
734,knocks
735,disappointments
736,sadness
737,comes
738,deepest
739,valley
740,ever
741,know
742,magnificent
743,highest
744,mountain
745,i
746,say
747,occasion
748,leave
749,leave
750,proud
751,people
752,stood
753,us
754,worked
755,us
756,served
757,country
758,want
759,proud
760,done
761,want
762,continue
763,serve
764,government
765,wish
766,always
767,give
768,best
769,never
770,get
771,discouraged
772,never
773,petty
774,always
775,remember
776,others
777,may
778,hate
779,hate
780,win
781,unless
782,hate
783,destroy
784,leave
785,high
786,hopes
787,good
788,spirit
789,deep
790,humility
791,much
792,gratefulness
793,hearts
794,i
795,say
796,every
797,one
798,come
799,many
800,faiths
801,pray
802,perhaps
803,different
804,gods
805,really
806,god
807,sense
808,i
809,want
810,say
811,every
812,one
813,always
814,remember
815,always
816,grateful
817,always
818,hearts
819,prayers
820,thank
821,much
822,transcript
823,good
824,evening
825,37th
826,time
827,i
828,spoken
829,office
830,many
831,decisions
832,made
833,shaped
834,history
835,nation
836,time
837,i
838,done
839,discuss
840,matter
841,i
842,believe
843,affected
844,national
845,interest
846,decisions
847,i
848,made
849,public
850,life
851,i
852,always
853,tried
854,best
855,nation
856,throughout
857,long
858,difficult
859,period
860,watergate
861,i
862,felt
863,duty
864,persevere
865,make
866,every
867,possible
868,effort
869,complete
870,term
871,office
872,elected
873,past
874,days
875,however
876,become
877,evident
878,i
879,longer
880,strong
881,enough
882,political
883,base
884,congress
885,justify
886,continuing
887,effort
888,long
889,base
890,i
891,felt
892,strongly
893,necessary
894,see
895,constitutional
896,process
897,conclusion
898,otherwise
899,would
900,unfaithful
901,spirit
902,deliberately
903,difficult
904,process
905,dangerously
906,destabilizing
907,precedent
908,future
909,disappearance
910,base
911,i
912,believe
913,constitutional
914,purpose
915,served
916,longer
917,need
918,process
919,prolonged
920,i
921,would
922,preferred
923,carry
924,finish
925,whatever
926,personal
927,agony
928,would
929,involved
930,family
931,unanimously
932,urged
933,interests
934,nation
935,must
936,always
937,come
938,personal
939,considerations
940,discussions
941,i
942,congressional
943,leaders
944,i
945,concluded
946,watergate
947,matter
948,i
949,might
950,support
951,congress
952,i
953,would
954,consider
955,necessary
956,back
957,difficult
958,decisions
959,carry
960,duties
961,office
962,way
963,interests
964,nation
965,require
966,i
967,never
968,quitter
969,leave
970,office
971,term
972,completed
973,abhorrent
974,every
975,instinct
976,body
977,president
978,i
979,must
980,put
981,interests
982,america
983,first
984,america
985,needs
986,full
987,time
988,president
989,full
990,time
991,congress
992,particularly
993,time
994,problems
995,face
996,home
997,abroad
998,continue
999,fight
1000,months
1001,ahead
1002,personal
1003,vindication
1004,would
1005,almost
1006,totally
1007,absorb
1008,time
1009,attention
1010,president
1011,congress
1012,period
1013,entire
1014,focus
1015,great
1016,issues
1017,peace
1018,abroad
1019,prosperity
1020,without
1021,inflation
1022,home
1023,therefore
1024,i
1025,shall
1026,resign
1027,presidency
1028,effective
1029,noon
1030,tomorrow
1031,vice
1032,president
1033,ford
1034,sworn
1035,president
1036,hour
1037,office
1038,i
1039,recall
1040,high
1041,hopes
1042,america
1043,began
1044,second
1045,term
1046,i
1047,feel
1048,great
1049,sadness
1050,i
1051,office
1052,working
1053,behalf
1054,achieve
1055,hopes
1056,next
1057,2
1058,1
1059,2
1060,years
1061,turning
1062,direction
1063,government
1064,vice
1065,president
1066,ford
1067,i
1068,know
1069,i
1070,told
1071,nation
1072,i
1073,nominated
1074,office
1075,10
1076,months
1077,ago
1078,leadership
1079,america
1080,good
1081,hands
1082,passing
1083,office
1084,vice
1085,president
1086,i
1087,also
1088,profound
1089,sense
1090,weight
1091,responsibility
1092,fall
1093,shoulders
1094,tomorrow
1095,therefore
1096,understanding
1097,patience
1098,cooperation
1099,need
1100,americans
1101,assumes
1102,responsibility
1103,deserve
1104,help
1105,support
1106,us
1107,look
1108,future
1109,first
1110,essential
1111,begin
1112,healing
1113,wounds
1114,nation
1115,put
1116,bitterness
