,0
650,military
651,force
652,i
653,determined
654,could
655,allow
656,saddam
657,forces
658,ravage
659,kuwait
660,hold
661,critical
662,region
663,gunpoint
664,i
665,thought
666,i
667,think
668,using
669,military
670,force
671,implement
672,resolutions
673,u
674,n
675,security
676,council
677,interest
678,united
679,states
680,world
681,community
682,need
683,use
684,force
685,arose
686,well
687,wake
688,gulf
689,war
690,came
691,aid
692,peoples
693,northern
694,southern
695,iraq
696,recently
697,i
698,sure
699,know
700,i
701,determined
702,use
703,force
704,could
705,stem
706,human
707,tragedy
708,somalia
709,united
710,states
711,stand
712,many
713,lives
714,stake
715,limited
716,deployment
717,u
718,forces
719,buttressed
720,forces
721,countries
722,acting
723,full
724,authority
725,united
726,nations
727,could
728,make
729,immediate
730,dramatic
731,difference
732,without
733,excessive
734,levels
735,risk
736,cost
737,operations
738,provide
739,comfort
740,southern
741,watch
742,iraq
743,operation
744,restore
745,hope
746,somalia
747,bear
748,witness
749,wisdom
750,selected
751,use
752,force
753,selective
754,purposes
755,sometimes
756,decision
757,use
758,force
759,stay
760,hand
761,i
762,tell
763,difficult
764,decision
765,send
766,soldiers
767,battle
768,former
769,yugoslavia
770,well
771,situation
772,know
773,important
774,humanitarian
775,strategic
776,interests
777,stake
778,clear
779,application
780,limited
781,amounts
782,force
783,united
784,states
785,traditional
786,friends
787,allies
788,would
789,desired
790,effect
791,given
792,nature
793,complexity
794,situation
795,assessment
796,situation
797,former
798,yugoslavia
799,could
800,well
801,change
802,situation
803,changes
804,stakes
805,could
806,grow
807,conflict
808,could
809,threaten
810,spread
811,indeed
812,constantly
813,reassessing
814,options
815,actively
816,consulting
817,others
818,steps
819,might
820,taken
821,contain
822,fighting
823,protect
824,humanitarian
825,effort
826,deny
827,serbia
828,fruits
829,aggression
830,military
831,force
832,never
833,tool
834,used
835,lightly
836,universally
837,circumstances
838,may
839,essential
840,others
841,counterproductive
842,i
843,know
844,many
845,people
846,would
847,like
848,find
849,formula
850,easy
851,formula
852,apply
853,tell
854,us
855,precision
856,intervene
857,force
858,anyone
859,looking
860,scientific
861,certitude
862,disappointment
863,complex
864,new
865,world
866,entering
867,single
868,simple
869,set
870,fixed
871,rules
872,using
873,force
874,inevitably
875,question
876,military
877,intervention
878,requires
879,judgment
880,every
881,case
882,unique
883,adopt
884,rigid
885,criteria
886,would
