,0
864,stopping
865,i
866,hope
867,reminded
868,people
869,man
870,free
871,unless
872,government
873,limited
874,clear
875,cause
876,effect
877,neat
878,predictable
879,law
880,physics
881,government
882,expands
883,liberty
884,contracts
885,nothing
886,less
887,free
888,pure
889,communism
890,yet
891,past
892,years
893,forged
894,satisfying
895,new
896,closeness
897,soviet
898,union
899,i
900,asked
901,gamble
902,answer
903,basing
904,actions
905,words
906,deeds
907,detente
908,1970s
909,based
910,actions
911,promises
912,promise
913,treat
914,people
915,people
916,world
917,better
918,gulag
919,still
920,gulag
921,state
922,still
923,expansionist
924,still
925,waged
926,proxy
927,wars
928,africa
929,asia
930,latin
931,america
932,well
933,time
934,far
935,different
936,president
937,gorbachev
938,brought
939,internal
940,democratic
941,reforms
942,begun
943,withdrawal
944,afghanistan
945,also
946,freed
947,prisoners
948,whose
949,names
950,i
951,given
952,every
953,time
954,met
955,life
956,way
957,reminding
958,big
959,things
960,small
961,incidents
962,heady
963,days
964,moscow
965,summit
966,nancy
967,i
968,decided
969,break
970,entourage
971,one
972,afternoon
973,visit
974,shops
975,arbat
976,street
977,little
978,street
979,moscow
980,main
981,shopping
982,area
983,even
984,though
985,visit
986,surprise
987,every
988,russian
989,immediately
990,recognized
991,us
992,called
993,names
994,reached
995,hands
996,swept
997,away
998,warmth
999,could
1000,almost
1001,feel
1002,possibilities
1003,joy
1004,within
1005,seconds
1006,kgb
1007,detail
1008,pushed
1009,way
1010,toward
1011,us
1012,began
1013,pushing
1014,shoving
1015,people
1016,crowd
1017,interesting
1018,moment
1019,reminded
1020,man
1021,street
1022,soviet
1023,union
1024,yearns
1025,peace
1026,government
1027,communist
1028,run
1029,communists
1030,means
1031,view
1032,issues
1033,freedom
1034,human
1035,rights
1036,differently
1037,must
1038,keep
1039,guard
1040,must
1041,also
1042,continue
1043,work
1044,together
1045,lessen
1046,eliminate
1047,tension
1048,mistrust
1049,view
1050,president
1051,gorbachev
1052,different
1053,previous
1054,soviet
1055,leaders
1056,i
1057,think
1058,knows
1059,things
1060,wrong
1061,society
1062,trying
1063,fix
1064,wish
1065,well
1066,continue
1067,work
1068,make
1069,sure
1070,soviet
1071,union
1072,eventually
1073,emerges
1074,process
1075,less
1076,threatening
1077,one
1078,boils
1079,i
1080,want
1081,new
